Entity,Year,Total energy consumption,Total energy consumption from coal,Total energy consumption from natural gas,"Total energy consumption from nuclear, renewables, and other",Total energy consumption from petroleum and other liquids
INTL.4415-2-GEO-QBTU.A,2012,,,,,0.044
INTL.4415-2-GEO-QBTU.A,2013,,,,,0.045
INTL.4415-2-GEO-QBTU.A,2014,,,,,0.048
INTL.4415-2-GEO-QBTU.A,2015,,,,,0.055
INTL.4415-2-GEO-QBTU.A,2016,,,,,0.067
INTL.4415-2-GEO-QBTU.A,2017,,,,,0.063
INTL.4415-2-GHA-QBTU.A,1980,,,,,0.033
INTL.4415-2-GHA-QBTU.A,1981,,,,,0.029
INTL.4415-2-GHA-QBTU.A,1982,,,,,0.033
INTL.4415-2-GHA-QBTU.A,1983,,,,,0.029
INTL.4415-2-GHA-QBTU.A,1984,,,,,0.033
INTL.4415-2-GHA-QBTU.A,1985,,,,,0.029
INTL.4415-2-GHA-QBTU.A,1986,,,,,0.033
INTL.4415-2-GHA-QBTU.A,1987,,,,,0.038
INTL.4415-2-GHA-QBTU.A,1988,,,,,0.044
INTL.4415-2-GHA-QBTU.A,1989,,,,,0.05
INTL.4415-2-GHA-QBTU.A,1990,,,,,0.042
INTL.4415-2-GHA-QBTU.A,1991,,,,,0.041
INTL.4415-2-GHA-QBTU.A,1992,,,,,0.047
INTL.4415-2-GHA-QBTU.A,1993,,,,,0.048
INTL.4415-2-GHA-QBTU.A,1994,,,,,0.054
INTL.4415-2-GHA-QBTU.A,1995,,,,,0.055
INTL.4415-2-GHA-QBTU.A,1996,,,,,0.056
INTL.4415-2-GHA-QBTU.A,1997,,,,,0.053
INTL.4415-2-GHA-QBTU.A,1998,,,,,0.055
INTL.4415-2-GHA-QBTU.A,1999,,,,,0.063
INTL.4415-2-GHA-QBTU.A,2000,,,,,0.074
INTL.4415-2-GHA-QBTU.A,2001,,,,,0.075
INTL.4415-2-GHA-QBTU.A,2002,,,,,0.078
INTL.4415-2-GHA-QBTU.A,2003,,,,,0.079
INTL.4415-2-GHA-QBTU.A,2004,,,,,0.088
INTL.4415-2-GHA-QBTU.A,2005,,,,,0.089
INTL.4415-2-GHA-QBTU.A,2006,,,,,0.087
INTL.4415-2-GHA-QBTU.A,2007,,,,,0.096
INTL.4415-2-GHA-QBTU.A,2008,,,,,0.098
INTL.4415-2-GHA-QBTU.A,2009,,,,,0.117
INTL.4415-2-GHA-QBTU.A,2010,,,,,0.118
INTL.4415-2-GHA-QBTU.A,2011,,,,,0.133
INTL.4415-2-GHA-QBTU.A,2012,,,,,0.152
INTL.4415-2-GHA-QBTU.A,2013,,,,,0.154
INTL.4415-2-GHA-QBTU.A,2014,,,,,0.155
INTL.4415-2-GHA-QBTU.A,2015,,,,,0.163
INTL.4415-2-GHA-QBTU.A,2016,,,,,0.177
INTL.4415-2-GHA-QBTU.A,2017,,,,,0.176
INTL.4415-2-GIB-QBTU.A,1980,,,,,0.007
INTL.4415-2-GIB-QBTU.A,1981,,,,,0.008
INTL.4415-2-GIB-QBTU.A,1982,,,,,0.007
INTL.4415-2-GIB-QBTU.A,1983,,,,,0.006
INTL.4415-2-GIB-QBTU.A,1984,,,,,0.005
INTL.4415-2-GIB-QBTU.A,1985,,,,,0.012
INTL.4415-2-GIB-QBTU.A,1986,,,,,0.019
INTL.4415-2-GIB-QBTU.A,1987,,,,,0.019
INTL.4415-2-GIB-QBTU.A,1988,,,,,0.025
INTL.4415-2-GIB-QBTU.A,1989,,,,,0.021
INTL.4415-2-GIB-QBTU.A,1990,,,,,0.022
INTL.4415-2-GIB-QBTU.A,1991,,,,,0.023
INTL.4415-2-GIB-QBTU.A,1992,,,,,0.04
INTL.4415-2-GIB-QBTU.A,1993,,,,,0.042
INTL.4415-2-GIB-QBTU.A,1994,,,,,0.043
INTL.4415-2-GIB-QBTU.A,1995,,,,,0.043
INTL.4415-2-GIB-QBTU.A,1996,,,,,0.043
INTL.4415-2-GIB-QBTU.A,1997,,,,,0.043
INTL.4415-2-GIB-QBTU.A,1998,,,,,0.049
INTL.4415-2-GIB-QBTU.A,1999,,,,,0.043
INTL.4415-2-GIB-QBTU.A,2000,,,,,0.12
INTL.4415-2-GIB-QBTU.A,2001,,,,,0.132
INTL.4415-2-GIB-QBTU.A,2002,,,,,0.145
INTL.4415-2-GIB-QBTU.A,2003,,,,,0.167
INTL.4415-2-GIB-QBTU.A,2004,,,,,0.16
INTL.4415-2-GIB-QBTU.A,2005,,,,,0.179
INTL.4415-2-GIB-QBTU.A,2006,,,,,0.175
INTL.4415-2-GIB-QBTU.A,2007,,,,,0.189
INTL.4415-2-GIB-QBTU.A,2008,,,,,0.184
INTL.4415-2-GIB-QBTU.A,2009,,,,,0.194
INTL.4415-2-GIB-QBTU.A,2010,,,,,0.188
INTL.4415-2-GIB-QBTU.A,2011,,,,,0.187
INTL.4415-2-GIB-QBTU.A,2012,,,,,0.189
INTL.4415-2-GIB-QBTU.A,2013,,,,,0.174
INTL.4415-2-GIB-QBTU.A,2014,,,,,0.164
INTL.4415-2-GIB-QBTU.A,2015,,,,,0.169
INTL.4415-2-GIB-QBTU.A,2016,,,,,0.172
INTL.4415-2-GIB-QBTU.A,2017,,,,,0.193
INTL.4415-2-GIN-QBTU.A,1980,,,,,0.012
INTL.4415-2-GIN-QBTU.A,1981,,,,,0.012
INTL.4415-2-GIN-QBTU.A,1982,,,,,0.012
INTL.4415-2-GIN-QBTU.A,1983,,,,,0.012
INTL.4415-2-GIN-QBTU.A,1984,,,,,0.012
INTL.4415-2-GIN-QBTU.A,1985,,,,,0.011
INTL.4415-2-GIN-QBTU.A,1986,,,,,0.014
INTL.4415-2-GIN-QBTU.A,1987,,,,,0.015
INTL.4415-2-GIN-QBTU.A,1988,,,,,0.015
INTL.4415-2-GIN-QBTU.A,1989,,,,,0.015
INTL.4415-2-GIN-QBTU.A,1990,,,,,0.02
INTL.4415-2-GIN-QBTU.A,1991,,,,,0.015
INTL.4415-2-GIN-QBTU.A,1992,,,,,0.016
INTL.4415-2-GIN-QBTU.A,1993,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1994,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1995,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1996,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1997,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1998,,,,,0.017
INTL.4415-2-GIN-QBTU.A,1999,,,,,0.017
INTL.4415-2-GIN-QBTU.A,2000,,,,,0.022
INTL.4415-2-GIN-QBTU.A,2001,,,,,0.023
INTL.4415-2-GIN-QBTU.A,2002,,,,,0.024
INTL.4415-2-GIN-QBTU.A,2003,,,,,0.025
INTL.4415-2-GIN-QBTU.A,2004,,,,,0.026
INTL.4415-2-GIN-QBTU.A,2005,,,,,0.027
INTL.4415-2-GIN-QBTU.A,2006,,,,,0.028
INTL.4415-2-GIN-QBTU.A,2007,,,,,0.029
INTL.4415-2-GIN-QBTU.A,2008,,,,,0.03
INTL.4415-2-GIN-QBTU.A,2009,,,,,0.032
INTL.4415-2-GIN-QBTU.A,2010,,,,,0.037
INTL.4415-2-GIN-QBTU.A,2011,,,,,0.039
INTL.4415-2-GIN-QBTU.A,2012,,,,,0.037
INTL.4415-2-GIN-QBTU.A,2013,,,,,0.032
INTL.4415-2-GIN-QBTU.A,2014,,,,,0.034
INTL.4415-2-GIN-QBTU.A,2015,,,,,0.038
INTL.4415-2-GIN-QBTU.A,2016,,,,,0.042
INTL.4415-2-GIN-QBTU.A,2017,,,,,0.037
INTL.4415-2-GLP-QBTU.A,1980,,,,,0.007
INTL.4415-2-GLP-QBTU.A,1981,,,,,0.01
INTL.4415-2-GLP-QBTU.A,1982,,,,,0.012
INTL.4415-2-GLP-QBTU.A,1983,,,,,0.013
INTL.4415-2-GLP-QBTU.A,1984,,,,,0.014
INTL.4415-2-GLP-QBTU.A,1985,,,,,0.013
INTL.4415-2-GLP-QBTU.A,1986,,,,,0.013
INTL.4415-2-GLP-QBTU.A,1987,,,,,0.015
INTL.4415-2-GLP-QBTU.A,1988,,,,,0.017
INTL.4415-2-GLP-QBTU.A,1989,,,,,0.019
INTL.4415-2-GLP-QBTU.A,1990,,,,,0.02
INTL.4415-2-GLP-QBTU.A,1991,,,,,0.021
INTL.4415-2-GLP-QBTU.A,1992,,,,,0.02
INTL.4415-2-GLP-QBTU.A,1993,,,,,0.023
INTL.4415-2-GLP-QBTU.A,1994,,,,,0.024
INTL.4415-2-GLP-QBTU.A,1995,,,,,0.024
INTL.4415-2-GLP-QBTU.A,1996,,,,,0.024
INTL.4415-2-GLP-QBTU.A,1997,,,,,0.025
INTL.4415-2-GLP-QBTU.A,1998,,,,,0.025
INTL.4415-2-GLP-QBTU.A,1999,,,,,0.025
INTL.4415-2-GLP-QBTU.A,2000,,,,,0.028
INTL.4415-2-GLP-QBTU.A,2001,,,,,0.03
INTL.4415-2-GLP-QBTU.A,2002,,,,,0.031
INTL.4415-2-GLP-QBTU.A,2003,,,,,0.031
INTL.4415-2-GLP-QBTU.A,2004,,,,,0.03
INTL.4415-2-GLP-QBTU.A,2005,,,,,0.03
INTL.4415-2-GLP-QBTU.A,2006,,,,,0.031
INTL.4415-2-GLP-QBTU.A,2007,,,,,0.032
INTL.4415-2-GLP-QBTU.A,2008,,,,,0.03
INTL.4415-2-GLP-QBTU.A,2009,,,,,0.03
INTL.4415-2-GLP-QBTU.A,2010,,,,,0.032
INTL.4415-2-GLP-QBTU.A,2011,,,,,0.035
INTL.4415-2-GLP-QBTU.A,2012,,,,,0.026
INTL.4415-2-GLP-QBTU.A,2013,,,,,0.026
INTL.4415-2-GLP-QBTU.A,2014,,,,,0.025
INTL.4415-2-GLP-QBTU.A,2015,,,,,0.029
INTL.4415-2-GLP-QBTU.A,2016,,,,,0.027
INTL.4415-2-GLP-QBTU.A,2017,,,,,0.026
INTL.4415-2-GMB-QBTU.A,1980,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1981,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1982,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1983,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1984,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1985,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1986,,,,,0.002
INTL.4415-2-GMB-QBTU.A,1987,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1988,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1989,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1990,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1991,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1992,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1993,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1994,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1995,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1996,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1997,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1998,,,,,0.003
INTL.4415-2-GMB-QBTU.A,1999,,,,,0.003
INTL.4415-2-GMB-QBTU.A,2000,,,,,0.004
INTL.4415-2-GMB-QBTU.A,2001,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2002,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2003,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2004,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2005,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2006,,,,,0.005
INTL.4415-2-GMB-QBTU.A,2007,,,,,0.006
INTL.4415-2-GMB-QBTU.A,2008,,,,,0.006
INTL.4415-2-GMB-QBTU.A,2009,,,,,0.006
INTL.4415-2-GMB-QBTU.A,2010,,,,,0.007
INTL.4415-2-GMB-QBTU.A,2011,,,,,0.007
INTL.4415-2-GMB-QBTU.A,2012,,,,,0.007
INTL.4415-2-GMB-QBTU.A,2013,,,,,0.007
INTL.4415-2-GMB-QBTU.A,2014,,,,,0.008
INTL.4415-2-GMB-QBTU.A,2015,,,,,0.008
INTL.4415-2-GMB-QBTU.A,2016,,,,,0.008
INTL.4415-2-GMB-QBTU.A,2017,,,,,0.008
INTL.4415-2-GNB-QBTU.A,1980,,,,,0.001
INTL.4415-2-GNB-QBTU.A,1981,,,,,0.001
INTL.4415-2-GNB-QBTU.A,1982,,,,,0.001
INTL.4415-2-GNB-QBTU.A,1983,,,,,0.001
INTL.4415-2-GNB-QBTU.A,1984,,,,,0.002
INTL.4415-2-GNB-QBTU.A,1985,,,,,0.002
INTL.4415-2-GNB-QBTU.A,1986,,,,,0.002
INTL.4415-2-GNB-QBTU.A,1987,,,,,0.003
INTL.4415-2-GNB-QBTU.A,1988,,,,,0.003
INTL.4415-2-GNB-QBTU.A,1989,,,,,0.003
INTL.4415-2-GNB-QBTU.A,1990,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1991,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1992,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1993,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1994,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1995,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1996,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1997,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1998,,,,,0.004
INTL.4415-2-GNB-QBTU.A,1999,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2000,,,,,0.003
INTL.4415-2-GNB-QBTU.A,2001,,,,,0.003
INTL.4415-2-GNB-QBTU.A,2002,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2003,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2004,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2005,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2006,,,,,0.004
INTL.4415-2-GNB-QBTU.A,2007,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2008,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2009,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2010,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2011,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2012,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2013,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2014,,,,,0.005
INTL.4415-2-GNB-QBTU.A,2015,,,,,0.006
INTL.4415-2-GNB-QBTU.A,2016,,,,,0.006
INTL.4415-2-GNB-QBTU.A,2017,,,,,0.004
INTL.4415-2-GNQ-QBTU.A,1980,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1981,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1982,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1983,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1984,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1985,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1986,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1987,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1988,,,,,0.001
INTL.4415-2-GNQ-QBTU.A,1989,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1990,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1991,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1992,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1993,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1994,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1995,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1996,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1997,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1998,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,1999,,,,,0.002
INTL.4415-2-GNQ-QBTU.A,2000,,,,,0.004
INTL.4415-2-GNQ-QBTU.A,2001,,,,,0.005
INTL.4415-2-GNQ-QBTU.A,2002,,,,,0.006
INTL.4415-2-GNQ-QBTU.A,2003,,,,,0.008
INTL.4415-2-GNQ-QBTU.A,2004,,,,,0.009
INTL.4415-2-GNQ-QBTU.A,2005,,,,,0.009
INTL.4415-2-GNQ-QBTU.A,2006,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2007,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2008,,,,,0.011
INTL.4415-2-GNQ-QBTU.A,2009,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2010,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2011,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2012,,,,,0.011
INTL.4415-2-GNQ-QBTU.A,2013,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2014,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2015,,,,,0.01
INTL.4415-2-GNQ-QBTU.A,2016,,,,,0.011
INTL.4415-2-GNQ-QBTU.A,2017,,,,,0.011
INTL.4415-2-GRC-QBTU.A,1980,,,,,0.57
INTL.4415-2-GRC-QBTU.A,1981,,,,,0.546
INTL.4415-2-GRC-QBTU.A,1982,,,,,0.513
INTL.4415-2-GRC-QBTU.A,1983,,,,,0.494
INTL.4415-2-GRC-QBTU.A,1984,,,,,0.494
INTL.4415-2-GRC-QBTU.A,1985,,,,,0.512
INTL.4415-2-GRC-QBTU.A,1986,,,,,0.522
INTL.4415-2-GRC-QBTU.A,1987,,,,,0.565
INTL.4415-2-GRC-QBTU.A,1988,,,,,0.594
INTL.4415-2-GRC-QBTU.A,1989,,,,,0.632
INTL.4415-2-GRC-QBTU.A,1990,,,,,0.665
INTL.4415-2-GRC-QBTU.A,1991,,,,,0.668
INTL.4415-2-GRC-QBTU.A,1992,,,,,0.684
INTL.4415-2-GRC-QBTU.A,1993,,,,,0.702
INTL.4415-2-GRC-QBTU.A,1994,,,,,0.719
INTL.4415-2-GRC-QBTU.A,1995,,,,,0.749
INTL.4415-2-GRC-QBTU.A,1996,,,,,0.777
INTL.4415-2-GRC-QBTU.A,1997,,,,,0.787
INTL.4415-2-GRC-QBTU.A,1998,,,,,0.825
INTL.4415-2-GRC-QBTU.A,1999,,,,,0.807
INTL.4415-2-GRC-QBTU.A,2000,,,,,0.844
INTL.4415-2-GRC-QBTU.A,2001,,,,,0.854
INTL.4415-2-GRC-QBTU.A,2002,,,,,0.859
INTL.4415-2-GRC-QBTU.A,2003,,,,,0.902
INTL.4415-2-GRC-QBTU.A,2004,,,,,0.885
INTL.4415-2-GRC-QBTU.A,2005,,,,,0.888
INTL.4415-2-GRC-QBTU.A,2006,,,,,0.933
INTL.4415-2-GRC-QBTU.A,2007,,,,,0.943
INTL.4415-2-GRC-QBTU.A,2008,,,,,0.904
INTL.4415-2-GRC-QBTU.A,2009,,,,,0.845
INTL.4415-2-GRC-QBTU.A,2010,,,,,0.775
INTL.4415-2-GRC-QBTU.A,2011,,,,,0.734
INTL.4415-2-GRC-QBTU.A,2012,,,,,0.64
INTL.4415-2-GRC-QBTU.A,2013,,,,,0.588
INTL.4415-2-GRC-QBTU.A,2014,,,,,0.589
INTL.4415-2-GRC-QBTU.A,2015,,,,,0.614
INTL.4415-2-GRC-QBTU.A,2016,,,,,0.615
INTL.4415-2-GRC-QBTU.A,2017,,,,,0.632
INTL.4415-2-GRD-QBTU.A,1980,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1981,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1982,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1983,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1984,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1985,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1986,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1987,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1988,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1989,,,,,0.001
INTL.4415-2-GRD-QBTU.A,1990,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1991,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1992,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1993,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1994,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1995,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1996,,,,,0.002
INTL.4415-2-GRD-QBTU.A,1997,,,,,0.003
INTL.4415-2-GRD-QBTU.A,1998,,,,,0.003
INTL.4415-2-GRD-QBTU.A,1999,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2000,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2001,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2002,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2003,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2004,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2005,,,,,0.003
INTL.4415-2-GRD-QBTU.A,2006,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2007,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2008,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2009,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2010,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2011,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2012,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2013,,,,,0.005
INTL.4415-2-GRD-QBTU.A,2014,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2015,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2016,,,,,0.004
INTL.4415-2-GRD-QBTU.A,2017,,,,,0.004
INTL.4415-2-GRL-QBTU.A,1980,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1981,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1982,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1983,,,,,0.005
INTL.4415-2-GRL-QBTU.A,1984,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1985,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1986,,,,,0.005
INTL.4415-2-GRL-QBTU.A,1987,,,,,0.003
INTL.4415-2-GRL-QBTU.A,1988,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1989,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1990,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1991,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1992,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1993,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1994,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1995,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1996,,,,,0.007
INTL.4415-2-GRL-QBTU.A,1997,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1998,,,,,0.008
INTL.4415-2-GRL-QBTU.A,1999,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2000,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2001,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2002,,,,,0.007
INTL.4415-2-GRL-QBTU.A,2003,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2004,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2005,,,,,0.01
INTL.4415-2-GRL-QBTU.A,2006,,,,,0.009
INTL.4415-2-GRL-QBTU.A,2007,,,,,0.01
INTL.4415-2-GRL-QBTU.A,2008,,,,,0.009
INTL.4415-2-GRL-QBTU.A,2009,,,,,0.009
INTL.4415-2-GRL-QBTU.A,2010,,,,,0.012
INTL.4415-2-GRL-QBTU.A,2011,,,,,0.011
INTL.4415-2-GRL-QBTU.A,2012,,,,,0.009
INTL.4415-2-GRL-QBTU.A,2013,,,,,0.009
INTL.4415-2-GRL-QBTU.A,2014,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2015,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2016,,,,,0.008
INTL.4415-2-GRL-QBTU.A,2017,,,,,0.009
INTL.4415-2-GTM-QBTU.A,1980,,,,,0.059
INTL.4415-2-GTM-QBTU.A,1981,,,,,0.05
INTL.4415-2-GTM-QBTU.A,1982,,,,,0.05
INTL.4415-2-GTM-QBTU.A,1983,,,,,0.052
INTL.4415-2-GTM-QBTU.A,1984,,,,,0.047
INTL.4415-2-GTM-QBTU.A,1985,,,,,0.052
INTL.4415-2-GTM-QBTU.A,1986,,,,,0.047
INTL.4415-2-GTM-QBTU.A,1987,,,,,0.047
INTL.4415-2-GTM-QBTU.A,1988,,,,,0.052
INTL.4415-2-GTM-QBTU.A,1989,,,,,0.052
INTL.4415-2-GTM-QBTU.A,1990,,,,,0.055
INTL.4415-2-GTM-QBTU.A,1991,,,,,0.052
INTL.4415-2-GTM-QBTU.A,1992,,,,,0.063
INTL.4415-2-GTM-QBTU.A,1993,,,,,0.068
INTL.4415-2-GTM-QBTU.A,1994,,,,,0.077
INTL.4415-2-GTM-QBTU.A,1995,,,,,0.085
INTL.4415-2-GTM-QBTU.A,1996,,,,,0.089
INTL.4415-2-GTM-QBTU.A,1997,,,,,0.098
INTL.4415-2-GTM-QBTU.A,1998,,,,,0.119
INTL.4415-2-GTM-QBTU.A,1999,,,,,0.12
INTL.4415-2-GTM-QBTU.A,2000,,,,,0.126
INTL.4415-2-GTM-QBTU.A,2001,,,,,0.133
INTL.4415-2-GTM-QBTU.A,2002,,,,,0.135
INTL.4415-2-GTM-QBTU.A,2003,,,,,0.137
INTL.4415-2-GTM-QBTU.A,2004,,,,,0.126
INTL.4415-2-GTM-QBTU.A,2005,,,,,0.131
INTL.4415-2-GTM-QBTU.A,2006,,,,,0.138
INTL.4415-2-GTM-QBTU.A,2007,,,,,0.151
INTL.4415-2-GTM-QBTU.A,2008,,,,,0.135
INTL.4415-2-GTM-QBTU.A,2009,,,,,0.154
INTL.4415-2-GTM-QBTU.A,2010,,,,,0.137
INTL.4415-2-GTM-QBTU.A,2011,,,,,0.138
INTL.4415-2-GTM-QBTU.A,2012,,,,,0.141
INTL.4415-2-GTM-QBTU.A,2013,,,,,0.143
INTL.4415-2-GTM-QBTU.A,2014,,,,,0.151
INTL.4415-2-GTM-QBTU.A,2015,,,,,0.172
INTL.4415-2-GTM-QBTU.A,2016,,,,,0.184
INTL.4415-2-GTM-QBTU.A,2017,,,,,0.187
INTL.4415-2-GUF-QBTU.A,1980,,,,,0.005
INTL.4415-2-GUF-QBTU.A,1981,,,,,0.005
INTL.4415-2-GUF-QBTU.A,1982,,,,,0.006
INTL.4415-2-GUF-QBTU.A,1983,,,,,0.006
INTL.4415-2-GUF-QBTU.A,1984,,,,,0.005
INTL.4415-2-GUF-QBTU.A,1985,,,,,0.005
INTL.4415-2-GUF-QBTU.A,1986,,,,,0.005
INTL.4415-2-GUF-QBTU.A,1987,,,,,0.006
INTL.4415-2-GUF-QBTU.A,1988,,,,,0.007
INTL.4415-2-GUF-QBTU.A,1989,,,,,0.008
INTL.4415-2-GUF-QBTU.A,1990,,,,,0.01
INTL.4415-2-GUF-QBTU.A,1991,,,,,0.011
INTL.4415-2-GUF-QBTU.A,1992,,,,,0.009
INTL.4415-2-GUF-QBTU.A,1993,,,,,0.012
INTL.4415-2-GUF-QBTU.A,1994,,,,,0.012
INTL.4415-2-GUF-QBTU.A,1995,,,,,0.014
INTL.4415-2-GUF-QBTU.A,1996,,,,,0.013
INTL.4415-2-GUF-QBTU.A,1997,,,,,0.014
INTL.4415-2-GUF-QBTU.A,1998,,,,,0.014
INTL.4415-2-GUF-QBTU.A,1999,,,,,0.014
INTL.4415-2-GUF-QBTU.A,2000,,,,,0.008
INTL.4415-2-GUF-QBTU.A,2001,,,,,0.009
INTL.4415-2-GUF-QBTU.A,2002,,,,,0.007
